ID	HPO_Terms	Diagnostic_Genes
UDN351701	HP:0002076; HP:0001332; HP:0100543	TH
UDN318113	HP:0001738; HP:0001903; HP:0001943; HP:0002014; HP:0002015; HP:0002020; HP:0002104; HP:0002540; HP:0002705; HP:0002804; HP:0001263; HP:0001290; HP:0001344; HP:0001385; HP:0001508; HP:0004322; HP:0000028; HP:0000045; HP:0000054; HP:0000160; HP:0000252; HP:0000278; HP:0000322; HP:0000341; HP:0000347; HP:0000430; HP:0000470; HP:0000486; HP:0000490; HP:0000717; HP:0000742; HP:0000824; HP:0007021; HP:0030084; HP:0040075	MADD
UDN483758	HP:0002342; HP:0002373; HP:0000252; HP:0000322; HP:0001263; HP:0006863; HP:0007018; HP:0011098; HP:0011352; HP:0001773; HP:0012683; HP:0020119; HP:0040261; HP:0000565; HP:0000736	TNPO2
UDN220090	HP:0011968; HP:0012032; HP:0012735; HP:0100021; HP:0001252; HP:0001263; HP:0001266; HP:0001290; HP:0001488; HP:0001508; HP:0001510; HP:0002307; HP:0002317; HP:0002527; HP:0002789; HP:0001601; HP:0001955; HP:0002013; HP:0002019; HP:0002020; HP:0002058; HP:0002066; HP:0002094; HP:0002136; HP:0002141; HP:0003758; HP:0004325; HP:0004898; HP:0006532; HP:0000252; HP:0000341; HP:0000490; HP:0000540; HP:0007099; HP:0010296; HP:0011134; HP:0000565; HP:0000579; HP:0000648; HP:0000964; HP:0001052	MIPEP
UDN733771	HP:0000125; HP:0000162; HP:0000189; HP:0000286; HP:0000431; HP:0000506; HP:0000508; HP:0000545; HP:0000587; HP:0000717; HP:0001249; HP:0003319; HP:0005483; HP:0006184; HP:0002677; HP:0001263; HP:0001298; HP:0001643; HP:0007394; HP:0009145; HP:0009743; HP:0010055; HP:0010445; HP:0010511; HP:0011220; HP:3000037; HP:0011569; HP:0011856; HP:0012167; HP:0012169; HP:0012366	TRAF7
UDN250425	HP:0001250; HP:0009126; HP:0002509; HP:0012736; HP:0000648; HP:0001321; HP:0000426; HP:0001298; HP:0006872; HP:0009062; HP:0002015; HP:0000066; HP:0031165; HP:0011097; HP:0032794; HP:0000311; HP:0000431; HP:0007371; HP:0000577; HP:0100704; HP:0032792; HP:0000253; HP:0000821; HP:0001257; HP:0000060; HP:0002120; HP:0012110	VPS51
UDN299954	HP:0002376; HP:0002650; HP:0001276; HP:0001337; HP:0001344; HP:0001531; HP:0003763; HP:0004913; HP:0005974; HP:0010521; HP:0000718; HP:0000733; HP:0000739; HP:0001166; HP:0001187; HP:0001249; HP:0000421; HP:0001631; HP:0001649; HP:0002019; HP:0002119	ATP5F1A
UDN258509	HP:0012017; HP:0012018; HP:0001260; HP:0001263; HP:0001265; HP:0001319; HP:0000571; HP:0000639	MAPK8IP3
UDN913198	HP:0000729; HP:0000737; HP:0000739; HP:0000750; HP:0000975; HP:0000978; HP:0001047; HP:0001188; HP:0001891; HP:0002019; HP:0002046; HP:0002099; HP:0002329; HP:0002354; HP:0002359; HP:0002360; HP:0002370; HP:0002376; HP:0002451; HP:0002457; HP:0002533; HP:0002650; HP:0002719; HP:0002751; HP:0003474; HP:0003763; HP:0004305; HP:0004370; HP:0011968; HP:0012378; HP:0012735; HP:0025401; HP:0030223; HP:0030812; HP:0011471; HP:0001252; HP:0001263; HP:0001289; HP:0001332; HP:0001337; HP:0001388; HP:0000273; HP:0000483; HP:0000496; HP:0000545	CDK13
UDN101053	HP:0001250; HP:0001263; HP:0001266; HP:0001272; HP:0001324; HP:0001337; HP:0001508; HP:0002944; HP:0005750; HP:0200049; HP:0200055; HP:0012751; HP:0030043; HP:0031475; HP:0006801; HP:0006855; HP:0006895; HP:0008807; HP:0008947; HP:0002151; HP:0002376; HP:0002827; HP:0002883; HP:0001773; HP:0002063; HP:0002070; HP:0002078; HP:0000179; HP:0000369; HP:0000486; HP:0000494	HTRA2
UDN125993	HP:0002376; HP:0000194; HP:0000236; HP:0000294; HP:0000377; HP:0000486; HP:0001344; HP:0001999; HP:0000717; HP:0001250; HP:0012471; HP:0010864; HP:0100807	MYCBP2
UDN491987	HP:0001264; HP:0001288; HP:0011968; HP:0012622; HP:0002019; HP:0002505; HP:0000750	XPNPEP3
UDN967695	HP:0001257; HP:0001260; HP:0030051; HP:0002061; HP:0000750; HP:0007199; HP:0010862; HP:0002194; HP:0002359	EIF2AK1
UDN561580	HP:0004442; HP:0006349; HP:0100543; HP:0100660; HP:0002533; HP:0008936; HP:0000679; HP:0000687; HP:0000750; HP:0001250; HP:0001332; HP:0001350; HP:0000164	ATP1A3; TSPEAR
UDN133614	HP:0000577; HP:0001034; HP:0000020; HP:0002169; HP:0002376; HP:0001257; HP:0001260	RNASEH2A
UDN878709	HP:0000399; HP:0100037; HP:0000164; HP:0000556; HP:0001156; HP:0002500; HP:0010442; HP:0000518; HP:0000577; HP:0000483; HP:0000407; HP:0000716; HP:0006481; HP:0100556; HP:0000717; HP:0000324	RHOA
UDN073924	HP:0002307; HP:0001824; HP:0002039; HP:0002073; HP:0003808; HP:0001268; HP:0001272	TBP
UDN075710	HP:0000581; HP:0002948; HP:0004220; HP:0004322; HP:0004440; HP:0006443; HP:0001263; HP:0001508; HP:0045074; HP:0001738; HP:0009778; HP:0011380; HP:0000218; HP:0000252; HP:0000369; HP:0000410	CDC45
UDN133744	HP:0200134; HP:0002072; HP:0010818; HP:0010841; HP:0011204; HP:0012469; HP:0012736; HP:0001290	ZBTB47
UDN633345	HP:0003155; HP:0000938; HP:0020110	ALPL
UDN935368	HP:0001533; HP:0002953; HP:0003312; HP:0004325; HP:0004348; HP:0002761; HP:0000592; HP:0000925; HP:0000938	COL1A1
UDN040699	HP:0000551; HP:0000869; HP:0002120; HP:0001250; HP:0001268; HP:0001324; HP:0007350; HP:0007359; HP:0002354; HP:0002490; HP:0002538	MT-TT
UDN007267	HP:0001263; HP:0001290; HP:0001298; HP:0001488; HP:0001508; HP:0001538; HP:0011800; HP:0012450; HP:0012523; HP:0030806; HP:0004209; HP:0004780; HP:0005616; HP:0005949; HP:0006610; HP:0000218; HP:0000243; HP:0000316; HP:0000369; HP:0000494; HP:0002607; HP:0007633; HP:0008551; HP:0010296; HP:0001999; HP:0002007; HP:0000646; HP:0000735; HP:0000750; HP:0000960; HP:0000998; HP:0001007	KMT2A
UDN172478	HP:0006821; HP:0010296; HP:0002307; HP:0002474; HP:0002509; HP:0012650; HP:0025160; HP:0001263	TMEM161B
UDN297554	HP:0002650; HP:0001840; HP:0008807; HP:0008812; HP:0100864; HP:0002938; HP:0003279; HP:0004247; HP:0004322	RPL13
UDN369603	HP:0007340; HP:0000822; HP:0002355; HP:0002359; HP:0012032; HP:0003198; HP:0003323; HP:0003376; HP:0003391; HP:0003419; HP:0003484; HP:0003551; HP:0003560; HP:0003724; HP:0003808; HP:0002136; HP:0002141	HSPB8
UDN270314	HP:0000061; HP:0000193; HP:0000218; HP:0000283; HP:0000293; HP:0000316; HP:0000319; HP:0000336; HP:0000341; HP:0000358; HP:0000363; HP:0000402; HP:0000431; HP:0000445; HP:0000455; HP:0000483; HP:0000494; HP:0001655; HP:0001769; HP:0001773; HP:0001792; HP:0002020; HP:0002057; HP:0002100; HP:0011819; HP:0012098; HP:0012412; HP:0012444; HP:0012450; HP:0012469; HP:0012742; HP:0012746; HP:0012882; HP:0025190; HP:0025573; HP:0030913; HP:0031165; HP:0032792; HP:0032794; HP:0033454; HP:0001252; HP:0001265; HP:0001344; HP:0001488; HP:0000577; HP:0000586; HP:0000767; HP:0001015; HP:0002376; HP:0002521; HP:0002553; HP:0002566; HP:0002870; HP:0007514; HP:0008796; HP:0009748; HP:0010665; HP:0010731; HP:0010783; HP:0010803; HP:0011251; HP:0011272; HP:0011327; HP:0011344; HP:0004209; HP:0005487; HP:0006288; HP:0006313; HP:0100704; HP:0200055; HP:0200134; HP:0400004; HP:0500087	PIP5K1C
UDN704835	HP:0011800; HP:0045055; HP:0100255; HP:0000494; HP:0001808; HP:0002299; HP:0004322; HP:0005280; HP:0005490; HP:0008070; HP:0000767	RMRP
UDN622466	HP:0007266; HP:0011474; HP:0002079; HP:0100704; HP:0001252; HP:0001263; HP:0001382; HP:0000565; HP:0000666; HP:0002188; HP:0002352; HP:0002705; HP:0000047; HP:0000347; HP:0004691; HP:0005318; HP:0006610	EIF3F
UDN012222	HP:0002376; HP:0001298; HP:0002310; HP:0002015; HP:0002353; HP:0000252; HP:0040288; HP:0010553; HP:0003688; HP:0011787; HP:0000496; HP:0000522; HP:0004313; HP:0000518; HP:0001290; HP:0003077; HP:0000970; HP:0001262; HP:0002835; HP:0003198; HP:0000407	LIG3
UDN258500	HP:0012123; HP:0012771; HP:0030644; HP:0040204; HP:0001761; HP:0000369; HP:0000411; HP:0000958; HP:0001085; HP:0001272; HP:0001540; HP:0003324; HP:0010485; HP:0011302	ALPK1
UDN879016	HP:0002923; HP:0003202; HP:0003236; HP:0003458; HP:0003715; HP:0004302; HP:0004303; HP:0007126; HP:0001324; HP:0000218	GYG1
UDN938590	HP:0000565; HP:0000577; HP:0000602; HP:0000750; HP:0000020; HP:0001252; HP:0001266; HP:0001310; HP:0001347; HP:0006897; HP:0002307; HP:0002353; HP:0002360; HP:0002370; HP:0002376; HP:0002448; HP:0002607; HP:0002015; HP:0002019; HP:0002070; HP:0002073; HP:0002078	IRF2BPL
UDN537367	HP:0001631; HP:0001252; HP:0001263; HP:0001290; HP:0007018; HP:0000639; HP:0000252; HP:0000545; HP:0004322; HP:0005484; HP:0100543	DOHH
UDN793796	HP:0012622; HP:0100022; HP:0001251; HP:0001288; HP:0001337; HP:0002194	MT-TF
UDN378613	HP:0007351; HP:0002403; HP:0002066; HP:0002075; HP:0002078; HP:0002136; HP:0030187; HP:0001260; HP:0001284; HP:0001310; HP:0000687; HP:0000763	CFTR
UDN445486	HP:0001249; HP:0001263; HP:0001290; HP:0010845; HP:0011471; HP:0001601; HP:0001655; HP:0001695; HP:0002020; HP:0000238; HP:0000280; HP:0002779; HP:0011968; HP:0012510; HP:0012785; HP:0100704; HP:0004887; HP:0005946	TBCK
UDN189616	HP:0001873; HP:0012330; HP:0000010; HP:0000463; HP:0000486; HP:0000527; HP:0001252; HP:0001256; HP:0001263; HP:0000577; HP:0000664; HP:0000708; HP:0006979; HP:0007394; HP:0003508; HP:0004322; HP:0410019; HP:0002263; HP:0002695; HP:0002750	SET
UDN508581	HP:0001250; HP:0001251; HP:0001260; HP:0000011; HP:0000054; HP:0000316; HP:0000369; HP:0000483; HP:0000540; HP:0012391; HP:0002982; HP:0003186; HP:0003324; HP:0003657; HP:0001662; HP:0001763; HP:0002317; HP:0002353; HP:0002376; HP:0002522; HP:0000964; HP:0010845; HP:0011471	NUS1
UDN107968	HP:0001263; HP:0001273; HP:0001357; HP:0003083; HP:0003508; HP:0003510; HP:0004279; HP:0004322; HP:0004325; HP:0005280; HP:0005484; HP:0000708; HP:0000712; HP:0000732; HP:0000735; HP:0000736; HP:0000737; HP:0000750; HP:0000953; HP:0000954; HP:0006863; HP:0007074; HP:0007366; HP:0007371; HP:0008513; HP:0010862; HP:0010863; HP:0011310; HP:0011352; HP:0011369; HP:0012371; HP:0012433; HP:0012697; HP:0012703; HP:0012708; HP:0012766; HP:0025112; HP:0025160; HP:0025161; HP:0025162; HP:0031163; HP:0002194; HP:0002342; HP:0002363; HP:0002365; HP:0002474; HP:0002538; HP:0002650; HP:0002673; HP:0002705; HP:0002817; HP:0001773; HP:0001999; HP:0002079; HP:0002118; HP:0002119; HP:0002120; HP:0002134; HP:0100851; HP:0100952; HP:0200055; HP:0000248; HP:0000252; HP:0000280; HP:0000405; HP:0000470	ADNP
UDN948586	HP:0001263; HP:0000733; HP:0000750; HP:0002194; HP:0002376; HP:0002521; HP:0012469; HP:0002015; HP:0002019	IRF2BPL
UDN505237	HP:0000233; HP:0000248; HP:0000252; HP:0000414; HP:0000473; HP:0000490; HP:0000527; HP:0000545; HP:0002194; HP:0002360; HP:0002500; HP:0001988; HP:0002020; HP:0008751; HP:0011228; HP:0011471; HP:0000582; HP:0000960; HP:0000978; HP:0031984; HP:0004325; HP:0006297	MBD5
UDN580436	HP:0002155; HP:0002194; HP:0002527; HP:0006785; HP:0007340; HP:0008994; HP:0011227; HP:0001250; HP:0001324; HP:0001513; HP:0001879; HP:0001888; HP:0003198; HP:0003281; HP:0003307; HP:0003547; HP:0003565; HP:0004324	RYR1
UDN652623	HP:0001263; HP:0001344; HP:0000407; HP:0000505; HP:0001638	TUBB4B
UDN418056	HP:0011968; HP:0002015; HP:0002019; HP:0001276; HP:0001344; HP:0001348; HP:0200055; HP:0002943; HP:0003199; HP:0000488; HP:0002352; HP:0002376; HP:0002518; HP:0002828; HP:0011448	RNH1
UDN860492	HP:0012410; HP:0030681; HP:0040289; HP:0002213; HP:0002719; HP:0003128; HP:0003228; HP:0005599; HP:0001531	ATP5F1A
UDN620641	HP:0000648; HP:0001250; HP:0001263; HP:0001763; HP:0000219	DEPDC5
UDN058511	HP:0001263; HP:0001392; HP:0001531; HP:0000504; HP:0001738; HP:0002027; HP:0002099; HP:0002247; HP:0002566; HP:0002578	GLYR1
UDN898187	HP:0000505; HP:0100660; HP:0200136; HP:0002308; HP:0002353; HP:0002360; HP:0002474; HP:0004322; HP:0033454; HP:0033725; HP:0001250; HP:0001252; HP:0001263; HP:0001332; HP:0000565; HP:0002072; HP:0010863	CACNA1D
UDN406687	HP:0007030; HP:0007885; HP:0008112; HP:0008936; HP:0011108; HP:0011309; HP:0003273; HP:0003324; HP:0003749; HP:0004313; HP:0006380; HP:0012343; HP:0012450; HP:0012464; HP:0012703; HP:0012766; HP:0030051; HP:0040210; HP:0040272; HP:0100021; HP:0001611; HP:0001763; HP:0002061; HP:0002066; HP:0002078; HP:0002120; HP:0002136; HP:0000157; HP:0000159; HP:0000174; HP:0000324; HP:0000403; HP:0000483; HP:0000486; HP:0002162; HP:0002213; HP:0002240; HP:0002376; HP:0002474; HP:0002527; HP:0002538; HP:0002761; HP:0002808; HP:0002857; HP:0000664; HP:0000855; HP:0001061; HP:0001182; HP:0001212; HP:0001260; HP:0001264; HP:0001513; HP:0100512	SNAPC4
UDN108297	HP:0000252; HP:0002510; HP:0002580; HP:0002650; HP:0002020; HP:0002091	ASXL1
UDN284373	HP:0012758; HP:0001508; HP:0010714; HP:0001885; HP:0000248; HP:0000322; HP:0000054; HP:0000233; HP:0009836; HP:0001643; HP:0001761; HP:0001792; HP:0002509; HP:0006610; HP:0001629; HP:0025107; HP:0000369; HP:0004322; HP:0000047; HP:0011822; HP:0011800; HP:0045075; HP:0000960; HP:0000431; HP:0011917; HP:0000455; HP:0000125; HP:0000490; HP:0009623; HP:0002562; HP:0000253; HP:0000445; HP:0001347; HP:0003396; HP:0000391; HP:0000407; HP:0003316; HP:0004209; HP:0000160	PQBP1
UDN044039	HP:0002208; HP:0002254; HP:0002421; HP:0002540; HP:0002578; HP:0002579; HP:0002600; HP:0002781; HP:0000768; HP:0000938; HP:0000982; HP:0001081; HP:0011800; HP:0012333; HP:0012446; HP:0012523; HP:0012703; HP:0012736; HP:0012766; HP:0030043; HP:0030190; HP:0040127; HP:0100021; HP:0002921; HP:0002942; HP:0003100; HP:0003182; HP:0003236; HP:0003457; HP:0003487; HP:0003763; HP:0004337; HP:0004691; HP:0005101; HP:0005133; HP:0005180; HP:0005211; HP:0006114; HP:0000217; HP:0000252; HP:0000268; HP:0000276; HP:0000286; HP:0000337; HP:0000341; HP:0000358; HP:0000399; HP:0000453; HP:0000496; HP:0001382; HP:0001397; HP:0001643; HP:0001773; HP:0001808; HP:0002007; HP:0002019; HP:0002020; HP:0002036; HP:0002046; HP:0002090; HP:0100559; HP:0100633; HP:0100720; HP:0100874; HP:0200043; HP:0006829; HP:0006863; HP:0006958; HP:0007034; HP:0008113; HP:0008402; HP:0008551; HP:0010843; HP:0010946; HP:0011380	SLC12A2
UDN523783	HP:0001250; HP:0002353; HP:0002421; HP:0002509; HP:0002540; HP:0011344; HP:0100704; HP:0200134; HP:0012469; HP:0001631; HP:0002015; HP:0002059; HP:0001252; HP:0001332; HP:0001336; HP:0001344; HP:0001488; HP:0001508	WWOX
UDN896136	HP:0004691; HP:0012433; HP:0100023; HP:0100024; HP:0001252; HP:0001263; HP:0001344; HP:0000023; HP:0000233; HP:0000270; HP:0000289; HP:0000316; HP:0000400; HP:0000494; HP:0000522; HP:0006970; HP:0007513; HP:0010535; HP:0000577; HP:0000713; HP:0000733; HP:0001249; HP:0002019; HP:0002136	SMARCC2
UDN797885	HP:0001252; HP:0001256; HP:0001629; HP:0001761; HP:0001773; HP:0001822; HP:0002002; HP:0002019; HP:0000601; HP:0000646; HP:0000668; HP:0000706; HP:0200055; HP:0004209; HP:0005274; HP:0000286; HP:0000348	SOX4; WNT10A
UDN369359	HP:0007281; HP:0007359; HP:0009098; HP:0009830; HP:0010047; HP:0010544; HP:0010895; HP:0011097; HP:0011335; HP:0011470; HP:0011471; HP:0011675; HP:0011859; HP:0011950; HP:0012025; HP:0012418; HP:0012469; HP:0012532; HP:0030001; HP:0100021; HP:0000577; HP:0000666; HP:0000817; HP:0000822; HP:0000938; HP:0001056; HP:0001182; HP:0001249; HP:0001250; HP:0001629; HP:0001649; HP:0001662; HP:0001795; HP:0001903; HP:0002015; HP:0002019; HP:0002020; HP:0002059; HP:0002079; HP:0002093; HP:0002098; HP:0002099; HP:0002119; HP:0003700; HP:0006528; HP:0000010; HP:0000023; HP:0000076; HP:0000126; HP:0000158; HP:0000252; HP:0000431; HP:0000473; HP:0000509; HP:0000540; HP:0000543; HP:0001257; HP:0001263; HP:0001276; HP:0001290; HP:0001332; HP:0001347; HP:0100520; HP:0100704; HP:0200134; HP:0002180; HP:0002360; HP:0002365; HP:0002376; HP:0002521; HP:0002576; HP:0002583; HP:0002650; HP:0002756; HP:0002870	UGP2
UDN925229	HP:0011343; HP:0001251; HP:0001252; HP:0001348; HP:0005484; HP:0005957; HP:0012389; HP:0001763; HP:0002080; HP:0002141; HP:0000717; HP:0002205; HP:0002370; HP:0002371; HP:0002376; HP:0002599; HP:0002650	MECP2
UDN634500	HP:0010500; HP:0011228; HP:0011298; HP:0000767; HP:0003307; HP:0003388; HP:0004322; HP:0005832; HP:0001763; HP:0000218; HP:0000294; HP:0000366; HP:0000527; HP:0001252; HP:0001263	CLTC
UDN058032	HP:0000010; HP:0000015; HP:0200134; HP:0010895; HP:0011344; HP:0011877; HP:0040197; HP:0001141; HP:0001250; HP:0001290; HP:0002912; HP:0002160; HP:0002579	FCSK; HCFC1
UDN481813	HP:0100665; HP:0100776; HP:0011110; HP:0011227; HP:0001025; HP:0005339; HP:0002829; HP:0001954	NLRP3
UDN504013	HP:0001251; HP:0001260; HP:0001317; HP:0002120; HP:0033044; HP:0002321; HP:0002465; HP:0002527; HP:0100543	ATP13A2
UDN588934	HP:0006855; HP:0007185; HP:0008278; HP:0010550; HP:0001270; HP:0001290; HP:0001317; HP:0002376; HP:0002538; HP:0002637; HP:0000657; HP:0012698; HP:0040133; HP:0002059; HP:0002069; HP:0002120; HP:0002140	CACNA1A
UDN720561	HP:0001344; HP:0001537; HP:0002212; HP:0002269; HP:0002342; HP:0002558; HP:0001631; HP:0002058; HP:0002126; HP:0012169; HP:0004749; HP:0006337; HP:0000574; HP:0000717; HP:0000059; HP:0000164; HP:0000248; HP:0000252; HP:0000276; HP:0000308; HP:0000411; HP:0000448	RNU4-2
UDN187683	HP:0000158; HP:0000218; HP:0000268; HP:0000276; HP:0000307; HP:0000316; HP:0000322; HP:0000378; HP:0000411; HP:0000431; HP:0000437; HP:0001771; HP:0001822; HP:0001999; HP:0002015; HP:0002019; HP:0002020; HP:0002061; HP:0002099; HP:0001250; HP:0001263; HP:0001284; HP:0001288; HP:0001344; HP:0001371; HP:0002307; HP:0002359; HP:0002360; HP:0002376; HP:0002650; HP:0002754; HP:0006895; HP:0006919; HP:0006957; HP:0007018; HP:0007021; HP:0007069; HP:0007141; HP:0007429; HP:0000713; HP:0000718; HP:0000739; HP:0000771; HP:0000821; HP:0000822; HP:0001212; HP:0001249; HP:0025161; HP:0031951; HP:0032326; HP:0003095; HP:0003764; HP:0006380	SPTBN1
UDN941156	HP:0011344; HP:0001601; HP:0001508; HP:0002421; HP:0001319; HP:0001337; HP:0001308; HP:0004875; HP:0005950	MYBPC1
UDN212503	HP:0001182; HP:0001250; HP:0000486; HP:0011471; HP:0002020; HP:0012735; HP:0001263; HP:0001344; HP:0002540; HP:0002719; HP:0002835	ELFN1
UDN714100	HP:0008573; HP:0011003; HP:0002075; HP:0004322; HP:0000646; HP:0000164; HP:0001251; HP:0001272; HP:0001310; HP:0001350; HP:0001388; HP:0011800	POLR3B
UDN706715	HP:0001263; HP:0001264; HP:0001272; HP:0100807; HP:0002342; HP:0045007; HP:0007018; HP:0003429; HP:0004322; HP:0000570; HP:0002080	TUBB4A
UDN229718	HP:0000646; HP:0000648; HP:0000943; HP:0002194; HP:0002480; HP:0002870; HP:0002910; HP:0003273; HP:0004568; HP:0005667; HP:0006554; HP:0008936; HP:0000483; HP:0000490; HP:0011968; HP:0001875; HP:0001943; HP:0002007; HP:0002061; HP:0001263; HP:0001264; HP:0001508	RINT1
UDN770442	HP:0002240; HP:0200123; HP:0000572; HP:0000646; HP:0000692; HP:0000978; HP:0001132; HP:0002007; HP:0002027; HP:0001382; HP:0001508; HP:0007018; HP:0009064; HP:0012339; HP:0012384; HP:0030148; HP:0000160; HP:0000307; HP:0002910; HP:0002925; HP:0003196; HP:0004323; HP:0004325; HP:0004326; HP:0005484	C1R
UDN559180	HP:0002726; HP:0001903; HP:0001596; HP:0000964; HP:0001508; HP:0000988; HP:0002835; HP:0002090; HP:0002716; HP:0010535; HP:0001954; HP:0001047; HP:0030828	FLCN; FLG; SATB1
UDN672301	HP:0002352; HP:0002376; HP:0002510; HP:0040204; HP:0001251; HP:0001332	MYD88
UDN046920	HP:0011304; HP:0002789; HP:0001508; HP:0001510; HP:0002104; HP:0004325; HP:0000322; HP:0011937; HP:0005280; HP:0001837; HP:0000049; HP:0001531; HP:0000601; HP:0000687; HP:0000347; HP:0010864; HP:0004322; HP:0001864; HP:0000243; HP:0001263; HP:0100830; HP:0002027; HP:0001609; HP:0008897; HP:0010806; HP:0012168; HP:0004401; HP:0010055; HP:0000729; HP:0004396; HP:0002307; HP:0012471; HP:0000490; HP:0000341; HP:0002019; HP:0001347; HP:0002714; HP:0000750; HP:0011918; HP:0000293; HP:0001808	TRIP12
UDN765206	HP:0000565; HP:0000657; HP:0011675; HP:0001260; HP:0001272; HP:0001310; HP:0001328; HP:0001336; HP:0002015; HP:0002061; HP:0002073; HP:0002650; HP:0003693; HP:0000540	MRE11
UDN526490	HP:0002194; HP:0002013; HP:0001250; HP:0002878; HP:0002020; HP:0000483; HP:0007811; HP:0001298; HP:0002015; HP:0003326; HP:0000486; HP:0011129; HP:0004881; HP:0012418; HP:0011470; HP:0000252; HP:0001337; HP:0001252; HP:0010665; HP:0001263; HP:0000414; HP:0000582; HP:0001601; HP:0002094; HP:0002829; HP:0000938; HP:0003234; HP:0001285; HP:0002870; HP:0001332; HP:0000278; HP:0002835; HP:0002714; HP:0000750; HP:0007108; HP:0001324; HP:0000565; HP:0010307; HP:0000280; HP:0000545	MECP2
UDN459795	HP:0011967; HP:0012708; HP:0025048; HP:0025269; HP:0100298; HP:0002160; HP:0002597; HP:0100512; HP:0001638; HP:0002017; HP:0002068; HP:0002077; HP:0002091; HP:0010837; HP:0003348; HP:0003738; HP:0004302; HP:0004913; HP:0000211; HP:0000407	SLC25A42
UDN608261	HP:0002020; HP:0002036; HP:0002059; HP:0002061; HP:0002090; HP:0002093; HP:0002119; HP:0006817; HP:0007359; HP:0011471; HP:0001250; HP:0001319; HP:0000463; HP:0000470; HP:0002169; HP:0002280; HP:0003265; HP:0004887	PPRC1
UDN969133	HP:0000092; HP:0000093; HP:0001252; HP:0001324; HP:0003236; HP:0003394; HP:0005576; HP:0008947; HP:0009830; HP:0100658; HP:0002625; HP:0000639; HP:0001962; HP:0001966; HP:0012664; HP:0030162; HP:0031266; HP:0045045	F5; MME; SLC38A8
UDN950621	HP:0004279; HP:0004322; HP:0004467; HP:0000396; HP:0000400; HP:0030055; HP:0000582; HP:0000750; HP:0000878; HP:0001156; HP:0001263; HP:0001513; HP:0001631; HP:0001773; HP:0200055; HP:0400008; HP:0002342	RERE
UDN922560	HP:0007010; HP:0007772; HP:0010809; HP:0000565; HP:0000767; HP:0001061; HP:0001212; HP:0001249; HP:0001250; HP:0001263; HP:0001339; HP:0011926; HP:0000218; HP:0000336; HP:0000490	DCX
UDN119193	HP:0000011; HP:0000252; HP:0000501; HP:0000518; HP:0011951; HP:0011968; HP:0012450; HP:0001250; HP:0001252; HP:0001263; HP:0001508; HP:0000832; HP:0100512; HP:0002015; HP:0008619	PRPS1
UDN694259	HP:0000763; HP:0007002; HP:0007340; HP:0009045; HP:0009049; HP:0003236; HP:0003376; HP:0003482	SORD
UDN995233	HP:0005948; HP:0001263; HP:0001290; HP:0001344; HP:0001382; HP:0000639; HP:0000717; HP:0000964; HP:0000252; HP:0000505; HP:0002019; HP:0031857; HP:0002500; HP:0002673	RNU4-2
UDN737285	HP:0004322; HP:0005462; HP:0008081; HP:0010603; HP:0010610; HP:0011382; HP:0000044; HP:0000175; HP:0000220; HP:0000389; HP:0000458; HP:0000577; HP:0000579; HP:0000786; HP:0000824; HP:0410030; HP:0002315; HP:0002870; HP:0001757; HP:0001822	PTCH1
UDN066723	HP:0002133; HP:0003785; HP:0008936; HP:0001263; HP:0001344; HP:0001348; HP:0100660; HP:0200134; HP:0001250; HP:0012147; HP:0012446; HP:0012762; HP:0025455; HP:0040209	PIGN
UDN346231	HP:0100832; HP:0100887; HP:0007992; HP:0008619; HP:0010290; HP:0010485; HP:0011003; HP:0000618; HP:0000678; HP:0000689; HP:0002307; HP:0002705; HP:0002870; HP:0001688; HP:0001744; HP:0003193; HP:0003779; HP:0005274; HP:0005461; HP:0011800; HP:0011886; HP:0012230; HP:0012745; HP:0012810; HP:0030084; HP:0000175; HP:0000194; HP:0000220; HP:0000275; HP:0000278; HP:0000322; HP:0000340; HP:0000341; HP:0000368; HP:0000403; HP:0000414; HP:0000419; HP:0000532	COL2A1
UDN552884	HP:0001250; HP:0002673; HP:0001508; HP:0004325; HP:0000322; HP:0004279; HP:0000300; HP:0011220; HP:0000568; HP:0000648; HP:0000478; HP:0002910; HP:0003508; HP:0005461; HP:0001531; HP:0001317; HP:0003089; HP:0011344; HP:0002944; HP:0005692; HP:0000556; HP:0000252; HP:0012795; HP:0000481; HP:0012368; HP:0010864; HP:0001525; HP:0004322; HP:0000324; HP:0002659; HP:0002943; HP:0001263; HP:0003799; HP:0200055; HP:0000479; HP:0007359; HP:0002650; HP:0000587; HP:0002522; HP:0001999; HP:0002500; HP:0000618; HP:0000938; HP:0011476; HP:0007633; HP:0008551; HP:0000505; HP:0011486; HP:0045082; HP:0001290; HP:0001533; HP:0001773; HP:0012046; HP:0007266; HP:0003510; HP:0005484; HP:0000268; HP:0000407; HP:0025455	PEX6
